"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"24",0.337398476417726,0.0410601618680172,0.111201623077172,0.0381557961861239,0.0369489820839418,0.0990509071770363,0.0767065624766296,0.0785039931910697,0.0563767050356407,0.104751774670374
"25",0.337413938551309,0.0410580449303232,0.111204403615621,0.0381560217052665,0.0369444180502315,0.0990520494858734,0.0767046070815765,0.0785201098035001,0.0563650654442453,0.104748108431112
"26",0.337419838683481,0.0410594069126462,0.111204268051483,0.0381559188599046,0.0369447030845853,0.0990543633689552,0.0767012190260823,0.0785213135101101,0.0563665385924288,0.104747899142136
"27",0.337363564085141,0.0410706739948381,0.111177897987997,0.0381712338909449,0.0369359381476552,0.0990944149025425,0.0766777916653696,0.078457079752588,0.0563856716042533,0.104732498362745
"28",0.337388094778063,0.0410631205185768,0.111169091603584,0.0381775474174811,0.0369483944771251,0.0990999902247882,0.0766698488844831,0.0784438217104351,0.0563832035901566,0.104752542445996
"29",0.337390925937535,0.0410639336769199,0.111171450891847,0.0381769662697383,0.0369471216330511,0.0991011379550457,0.0766580642541295,0.0784493558245861,0.056388420893068,0.104756894015543
"30",0.337341537962642,0.0410669907627394,0.111180039084483,0.0381722204483935,0.0369483771378891,0.0991125302288186,0.0766768787795955,0.0784460801372969,0.0563729535037557,0.104735702386428
"31",0.337401530863064,0.0410585467946497,0.111204913367402,0.0381602648502676,0.0369402510326946,0.0990542154631978,0.0766923948250832,0.0785128676951289,0.0563588096311275,0.104743133162122
"32",0.337397322153296,0.0410586577372775,0.111203832545696,0.0381596080753821,0.0369409129429331,0.0990515416526035,0.076698376893829,0.0785152260094714,0.056363612833616,0.104758948175194
"33",0.337414681374872,0.0410694519396852,0.111199174161852,0.0381556186537407,0.0369414344371783,0.0990556330642967,0.0766911480837691,0.0784818850531824,0.0563736398715977,0.10471752001411
"34",0.337401970004674,0.0410584941713101,0.111200922701693,0.0381615717835162,0.0369402736715527,0.0990520558126435,0.0766952287297659,0.078514401583485,0.0563573328237025,0.104743861996909
"35",0.337390864892245,0.0410618023872129,0.11119791434335,0.0381550676527665,0.0369443586866046,0.0990428364571716,0.0766892425744215,0.0784888324756991,0.0563685302935938,0.104735824146648
"36",0.337340722493379,0.0410706385217227,0.111175409635736,0.0381701615093972,0.0369423362701446,0.0990975660458961,0.0766761832131369,0.0784522176519343,0.0563786723421024,0.104727061414384
"37",0.337363363445742,0.0410707666188862,0.111178505622941,0.0381711506178098,0.0369362108967807,0.0990936234773377,0.0766774320612616,0.0784571450688838,0.0563855620960442,0.104732342021093
"38",0.33734101194808,0.0410711531586104,0.111182070991007,0.03816845926993,0.0369344568811686,0.0990967027815905,0.0766814839373776,0.0784702025692248,0.056378490445147,0.104730040928431
"39",0.337412181729116,0.0410569217941299,0.111198677423521,0.0381625900080426,0.0369385247818674,0.0990579963719334,0.0766924588629609,0.078513046117515,0.0563613988310562,0.104739194511142
"40",0.337356999920442,0.0410692024002835,0.111179942826518,0.0381692862785277,0.0369349629614081,0.0990976601525329,0.0766855148820806,0.0784763189342087,0.0563757910005527,0.104727388293827
"41",0.337354974498787,0.041073764148154,0.111180275350289,0.0381669048133055,0.0369341683924273,0.099094820769441,0.076688564832901,0.0784687880621489,0.0563784954739208,0.104728973479167
"42",0.337413939574318,0.0410569869311953,0.111200710417993,0.0381591406221973,0.0369370596150172,0.0990477923701518,0.0766933595246996,0.078524221479661,0.0563591598804885,0.104753726613255
"43",0.337338795702406,0.0410730718104861,0.111180812978035,0.0381738100561241,0.0369479545495165,0.0991132446989866,0.0766678281758874,0.0784445286965796,0.0563760070206026,0.104741648987527
"44",0.337394712788207,0.0410619859716302,0.111176688217635,0.038170614607982,0.0369485294046527,0.0991051980582873,0.076658810384156,0.0784429795240233,0.056383258631162,0.10476502663018
"45",0.337346569939391,0.0410743656229497,0.11118336009969,0.0381670668106898,0.036933166433792,0.0990932860706172,0.0766868224199414,0.0784680004072663,0.0563775725570828,0.104728265144069
"46",0.3373631372949,0.041070356594962,0.111178973892222,0.0381726217414355,0.0369440229409025,0.0991009410069028,0.0766674824285333,0.0784550698380561,0.0563695654568986,0.104739010570118
"47",0.337408789797679,0.0410587267010148,0.111199662908689,0.0381595222118419,0.0369384490079654,0.0990643937120834,0.0766924962295684,0.078511299715237,0.0563601696390995,0.104744916689281
"48",0.337378486352138,0.0410594924887611,0.111206941537639,0.0381565759366209,0.0369485957439795,0.0990454285927986,0.0767068218853817,0.0785030129359497,0.0563780430257411,0.104745584630207
"49",0.337408197429181,0.0410658463201686,0.111166125081947,0.0381653777039184,0.0369473834100072,0.0991020758949709,0.0766639906826105,0.0784490217477978,0.0563854568977527,0.104763906464686
"50",0.337393426905371,0.0410690434855271,0.111200230208336,0.0381555965892481,0.0369370069059964,0.0990541350909225,0.0766938756199482,0.0784829109060016,0.0563758766170866,0.104719656536173
"51",0.337389419118673,0.0410583106121803,0.111201417755348,0.0381596875809388,0.0369412047104567,0.099055374459991,0.0766978119183762,0.0785120531709108,0.0563628751636593,0.104753136859505
"52",0.337345221874821,0.0410720053622599,0.111180947507776,0.0381743013900059,0.0369483974078,0.0991095738979778,0.0766691430765769,0.0784452567964288,0.0563755934216425,0.104738206678559
"53",0.337363495220395,0.0410691507105308,0.111177832217939,0.0381734789743093,0.036944120603847,0.099096926412467,0.0766688843106748,0.078453913713938,0.0563695058168271,0.104740408567235
"54",0.337378749083138,0.0410602266073514,0.11119445088831,0.0381555897966261,0.0369436368545167,0.0990422011087378,0.0766888771150253,0.0784893568156077,0.0563679118588057,0.104739530456678
"55",0.337392504927896,0.0410644189502485,0.111171338653761,0.038176433313401,0.0369477267738428,0.0991014486017059,0.0766581091843023,0.0784499478875964,0.0563882653586652,0.104756720507243
"56",0.337407044519595,0.0410579752606192,0.111200430782487,0.0381628420724034,0.0369387702447484,0.0990538946387517,0.0766934061064187,0.0785123595995481,0.0563619219173216,0.104738433996055
"57",0.337388926455148,0.041063666629814,0.111165844473475,0.0381761312604348,0.0369507517008281,0.0990964892530813,0.0766625993483948,0.0784467357716866,0.0563862984003722,0.104761668492454
"58",0.33739727957997,0.041068997920752,0.111197719401367,0.0381557937623674,0.0369381127514468,0.0990530481432055,0.0766957518505663,0.0784832641364394,0.0563750150723549,0.104721833541187
"59",0.337376814795385,0.0410593334577683,0.111204073216002,0.0381599956353665,0.0369391196347897,0.0990632009410062,0.0766916108662708,0.0785155353717003,0.0563603972718879,0.104749783006737
"60",0.337371510018808,0.041071767806838,0.111173572882804,0.038174038047231,0.0369500324696225,0.0991134582304502,0.0766700035232616,0.0784441730494754,0.0563732618594912,0.104749757470204
"61",0.337399550357705,0.0410660956583627,0.111168285092376,0.0381665266069185,0.0369486579530749,0.099101638643539,0.076665445724675,0.0784514024614764,0.0563824796655752,0.104757249067463
"62",0.337398391586067,0.0410622102559784,0.111196459237507,0.0381550181061326,0.0369440848072329,0.0990492602150439,0.0766924923620328,0.0784879846643295,0.0563685487333096,0.10472682461686
"63",0.33739958203961,0.0410580216500504,0.111206758916682,0.0381571845413156,0.0369476137232735,0.099048761062976,0.0767035860061112,0.0785112597911602,0.0563739303691475,0.104750372866475
"64",0.337411628376491,0.0410569990663866,0.111199050197139,0.0381624992209895,0.0369384457488722,0.0990585174879483,0.0766926297832442,0.0785134085485837,0.0563614921910761,0.104739495742501
"65",0.33738643396335,0.0410634646598953,0.111169016014369,0.0381763231722225,0.0369471959511226,0.0990976241502868,0.0766687529756212,0.0784452261648029,0.0563850197865369,0.104767160845802
"66",0.337364715765596,0.0410740512573235,0.111177253188047,0.0381743390824758,0.0369481626809808,0.099115702870317,0.076665591377419,0.0784429314519933,0.0563773691060218,0.104745407438719
"67",0.337395589378549,0.0410623073130057,0.111179001912226,0.0381712633160867,0.0369481488533087,0.0991094834347954,0.0766619776924388,0.0784413279903112,0.0563822749908047,0.104766119235136
"68",0.337408789189459,0.0410629672283127,0.111172454049188,0.0381745638826178,0.0369476347469832,0.0990970635363819,0.0766669360762061,0.0784445337298024,0.0563861031263854,0.104769751321127
"69",0.337411651412149,0.0410701762545595,0.11119988329105,0.0381553129426422,0.036937194353058,0.09905542295298,0.0766944567120424,0.078479831649543,0.0563779372157596,0.104720635417537
"70",0.337397917714091,0.0410595857470942,0.111196315679521,0.038162153249188,0.0369392346269009,0.0990559884198561,0.0766978182234504,0.0785143197664933,0.0563552429937358,0.104745013903718
"71",0.337334985232897,0.0410733316533243,0.111183701311297,0.0381625203411905,0.0369328722427206,0.0990799385108683,0.0766884205514166,0.0784815171394881,0.0563823599825492,0.104738950341458
"72",0.337419577198867,0.0410634573504886,0.111194497599067,0.0381601549833164,0.0369383371054095,0.0990553810503033,0.0766983466935163,0.0784773332624433,0.0563624186433666,0.104707265437041
"73",0.337366522183609,0.041071183061483,0.111180939866907,0.0381695196168316,0.0369360251121735,0.099090065612088,0.0766796509002553,0.0784619575057356,0.0563853781241276,0.104731610313941
"74",0.337365732567647,0.0410754613467012,0.111172586630496,0.0381688248366152,0.0369348073456771,0.099090947787476,0.0766866712810753,0.0784650815505553,0.056380399511056,0.104731988633379
"75",0.337404287199984,0.041058382003145,0.1112076036432,0.0381575205673945,0.0369470233661216,0.0990477469852401,0.0767025887173426,0.0785135885902605,0.0563673587783051,0.104743596926775
"76",0.337416855825707,0.041070258262108,0.111201085684808,0.0381553860049593,0.0369373093416209,0.0990540974383907,0.0766937851307073,0.0784822323168265,0.0563775312985752,0.104720057991236
"77",0.337392968019855,0.0410658089614157,0.111177136724785,0.0381696593622568,0.0369501708677711,0.0991038548388271,0.0766659545458966,0.0784456361135714,0.0563775015843781,0.104755737045194
"78",0.337400422295822,0.0410683747152425,0.111200513599097,0.0381545644096024,0.0369368417287552,0.0990526587181489,0.0766944208625106,0.0784829144467656,0.0563762942040238,0.104718382303606
"79",0.337346084387924,0.0410740999241036,0.111185040579998,0.038167742697166,0.0369337547839559,0.0990955976790729,0.0766846071298662,0.0784676210855015,0.0563778198782892,0.104726360898143
"80",0.337394970194691,0.0410658651806303,0.111190346297532,0.0381571429410415,0.0369421917129424,0.099046331867692,0.0766898532066784,0.0784852073086574,0.0563671019271455,0.104719590059631
"81",0.337394077030347,0.0410643729507122,0.111167838654838,0.0381775209926242,0.0369490445264009,0.0990993552221223,0.0766683913344576,0.0784430097631685,0.0563807128383675,0.104753339076129
"82",0.337347833274242,0.0410718797656689,0.111174961801056,0.0381732910494071,0.0369482054099426,0.0991058842052479,0.0766738716915922,0.0784464775488427,0.0563741568395863,0.104737017948335
"83",0.337399541588888,0.0410648761291721,0.111170785475584,0.0381663730627293,0.0369475456109883,0.0990997573760486,0.076666702642847,0.0784519431916557,0.0563811632538862,0.104757694896729
"84",0.337392558984652,0.0410678455880442,0.111178763079101,0.0381736039839764,0.0369485145306134,0.0991055989334659,0.0766674765142033,0.0784424855637793,0.0563768813255975,0.104748638938126
"85",0.337386696876771,0.0410567045713175,0.111198068004944,0.0381605161115513,0.0369394887208843,0.0990543606671776,0.0766924734160193,0.078517560210377,0.0563591302084666,0.104751150515622
"86",0.337365745556804,0.0410707500130625,0.111179432251095,0.03816986497132,0.0369373948937975,0.0990933506296395,0.0766826293770174,0.0784735583041734,0.0563787749768633,0.104728604794807
"87",0.337371415941819,0.0410654611037296,0.111191299440524,0.0381591367001345,0.0369351081052852,0.0990754011658159,0.0766820897958716,0.0784839116841848,0.0563798491369875,0.104734593470894
"88",0.337399104556266,0.0410590322110321,0.111208053113337,0.0381566740241513,0.0369478290686423,0.0990522051609165,0.0767002922656282,0.0785154285833244,0.0563672852179884,0.104746251384436
"89",0.337393768629032,0.0410636119872432,0.111167762169774,0.0381768332519531,0.0369473155793236,0.0991023701141565,0.0766617324304961,0.0784494657000186,0.0563870287804923,0.104758954822597
"90",0.337364773441561,0.0410689251036828,0.111204109739889,0.0381575518221151,0.0369354936143608,0.0990680325442208,0.0766854252079916,0.0784801341047082,0.056379388786589,0.104730751481116
"91",0.337398536730321,0.0410624587461729,0.111179095274751,0.0381712408807402,0.0369491534678969,0.0991093571788643,0.0766608544044369,0.0784383246968264,0.056381414435032,0.104771125814412
"92",0.337374873731609,0.0410671566517189,0.111208235516879,0.0381593939853791,0.0369359303454274,0.0990677914548542,0.0766863371907681,0.0784830610474669,0.0563792880344553,0.104727412768387
"93",0.337344601442957,0.0410707882769588,0.111184160077559,0.0381679864466468,0.0369334555174082,0.0990981116691208,0.0766830879782128,0.0784713630323178,0.0563772815634829,0.10472661595729
"94",0.337397182692991,0.0410586357699171,0.111203620920159,0.0381598465588189,0.0369410669021269,0.0990515624655045,0.0766983806373838,0.0785155032867177,0.0563635752529905,0.104758456186514
"95",0.337343570432154,0.0410709835800281,0.111177727980337,0.0381618201139494,0.036937540028378,0.0990852102255018,0.0766860496887588,0.0784797489630295,0.0563845934877893,0.104739522257433
"96",0.337360737135022,0.0410723281671204,0.11117823537296,0.0381701095075992,0.0369388312858687,0.0990944989576022,0.0766783235513244,0.0784537800638181,0.0563838565651013,0.104732490857429
"97",0.337432326760613,0.0410660073381287,0.111196825888397,0.0381555787875028,0.0369359884987168,0.0990581569956197,0.0766946979661703,0.078481968016554,0.0563618247646429,0.10471809474143
"98",0.337359107138301,0.0410726529548842,0.111178233349329,0.0381699802181906,0.0369404735455606,0.0990947693036979,0.0766754202556202,0.0784550642705864,0.0563821608431298,0.104730905363298
"99",0.33736306351587,0.0410744119165181,0.111177649703927,0.0381740616762045,0.0369483904506785,0.0991157706486428,0.0766652041538162,0.0784436069774459,0.0563769039894556,0.104745077690414
"100",0.337365998760205,0.0410711482577756,0.111177691152021,0.038169623604742,0.0369355666819709,0.0990892398225579,0.0766806718753555,0.0784628934628251,0.0563861119296454,0.1047314307714
"101",0.337383334379578,0.0410693023918971,0.11118034432442,0.038175123235489,0.0369501808459091,0.0991089792195657,0.0766692372337054,0.0784412737200372,0.0563756841063225,0.104752839885325
"102",0.33736271064615,0.0410748930397355,0.111173424662698,0.0381681871115127,0.0369348127778137,0.099092206289869,0.0766861837024499,0.0784653059554407,0.0563801059149385,0.104732722825453
"103",0.337359940133493,0.0410757307849025,0.111173072833457,0.0381681179429989,0.036933964682293,0.0990893995412957,0.0766865438212278,0.0784627535272175,0.0563800486109368,0.104732370371737
"104",0.337386910860984,0.0410600289391537,0.111204645561425,0.0381529521158605,0.0369438918347889,0.0990426493722925,0.0766963466204445,0.0784944161488294,0.0563721337941693,0.104741347492543
"105",0.337391618737812,0.0410626395165294,0.111175061027562,0.0381712701681422,0.0369483650327859,0.0991036767078627,0.0766598778073443,0.0784430506050377,0.056384182505765,0.104764342327973
"106",0.337362713511379,0.0410731434503975,0.111174824630125,0.0381666974136638,0.0369353689303535,0.0990916978845724,0.0766869526503387,0.0784667753107351,0.0563783924481352,0.104731044776755
"107",0.337380574127685,0.0410595896682408,0.111207467338806,0.0381564273215728,0.0369493271812151,0.0990509184865976,0.0767084768566371,0.0785058334091324,0.0563778879469618,0.10475086316865
"108",0.337385395323575,0.0410573856191821,0.111201808105613,0.0381607284504179,0.0369390329344025,0.099054774347165,0.0766907146631763,0.078514806739927,0.0563586421360058,0.104750233382729
"109",0.337388791956901,0.0410637105038668,0.111169312426687,0.0381783904117009,0.0369478643486033,0.0990968822964799,0.0766687862379723,0.078442474852872,0.0563832463507767,0.104754009411682
"110",0.337393332917875,0.0410591979209849,0.111196636754501,0.03816270861478,0.0369396431747938,0.0990566822176823,0.0766975865700109,0.0785143065467177,0.0563551486299595,0.104746836144005
"111",0.337419709084049,0.0410626239928638,0.111188346558124,0.0381598164682305,0.0369392680357316,0.0990524093310051,0.0766991180714331,0.0784754397453818,0.0563642203177488,0.104710391960096
"112",0.337397363782902,0.0410625561217242,0.111198750362333,0.038154551092344,0.0369436230708029,0.0990474402050358,0.076691004821246,0.078486841139102,0.0563696993149815,0.104727477047373
"113",0.337409956274506,0.0410704914448972,0.11120042376199,0.0381554967123403,0.036941131638295,0.0990551179287448,0.0766906951851533,0.0784812742656856,0.0563740779317143,0.104717565661341
"114",0.337411429868054,0.0410595342513935,0.111206784870096,0.0381579934579961,0.0369487251879326,0.0990497087127813,0.0767021992943489,0.0785156757405429,0.0563709272554539,0.10474740176651
"115",0.337389769693179,0.0410636140054445,0.111168948453085,0.0381769463290771,0.036948643177836,0.099098955387624,0.0766683266833988,0.0784426437733833,0.056382329321391,0.104753852075093
"116",0.337370792153719,0.0410654856155394,0.111191702306002,0.0381590626821407,0.0369348671782409,0.0990755189144726,0.0766824025390807,0.0784841425580992,0.056380230346982,0.104734148706981
"117",0.337334139683595,0.0410685594170762,0.111176173553442,0.0381732889132873,0.0369440164350732,0.0990970538709268,0.0766764069753169,0.0784514776648632,0.0563785782894143,0.104723653266321
"118",0.337346824413297,0.0410687005291787,0.111191739899809,0.038162354789248,0.0369343008062694,0.0990682355011456,0.0766853250809129,0.0784849289801284,0.0563854836682487,0.104730341062355
"119",0.337417195926991,0.0410630266822931,0.111188061027131,0.0381594222183775,0.03693968443004,0.0990531535709568,0.0766996247432741,0.0784754502646871,0.0563646081886524,0.104710938975692
"120",0.337374553194635,0.0410726771253946,0.111173526486641,0.0381744081454091,0.0369500535550436,0.0991134475848627,0.0766680215916989,0.0784425239871548,0.0563750251308938,0.10474907920457
"121",0.337375544117544,0.0410673597712613,0.111204989586108,0.0381591796286267,0.0369356974348317,0.0990655516142139,0.0766852704672219,0.0784820634858695,0.0563766289420132,0.104724876330093
"122",0.337395404019852,0.0410643118115402,0.111171448381587,0.0381781855624184,0.0369496863486971,0.099098857757147,0.0766662689627351,0.0784427969908715,0.0563815085078185,0.104756764733442
"123",0.337359120236379,0.0410727180817622,0.111178004182307,0.0381705243242209,0.0369404987551866,0.099094566214481,0.0766760924255275,0.0784555982459515,0.0563820023580892,0.104729726254842
"124",0.337394632054248,0.0410648526057353,0.111171427660926,0.0381661597344668,0.0369485342735593,0.0991005919190945,0.076668199562881,0.0784507586776707,0.0563785857648041,0.104759502383734
"125",0.3374098267875,0.0410578038178592,0.111199343444261,0.0381586579012617,0.0369353925714941,0.0990509519587615,0.0766998732419471,0.0785174772584139,0.0563599650129137,0.104751463747769
"126",0.337343747842179,0.0410704744725355,0.111177406941268,0.0381688795288805,0.0369322192843954,0.0990978698036566,0.0766823075421206,0.0784688582552286,0.0563770091920854,0.10472947724355
"127",0.33734513595743,0.0410693725552605,0.111178053787878,0.0381727629158599,0.0369499559353184,0.0991125285776699,0.0766740046378237,0.0784479741343613,0.0563728927585987,0.104739587371174
"128",0.337368857131357,0.0410681953289141,0.111177119265726,0.0381743447807861,0.0369450882314664,0.0990988127379168,0.0766684603102514,0.0784549735649763,0.0563747503331497,0.104734248560489
"129",0.337363362838988,0.0410707695426052,0.111178255180835,0.0381711746922019,0.0369360224210929,0.0990940372393242,0.0766776277276212,0.0784574069707854,0.0563854451087186,0.104732413443463
"130",0.337398866800685,0.041064986933911,0.11117285045877,0.0381656441568657,0.0369480185085541,0.0991004530456107,0.0766668950849564,0.0784524301362934,0.0563803648490231,0.104756713540997
"131",0.337386704691983,0.0410589548967003,0.111204425334258,0.0381553736563233,0.0369488292395167,0.0990495072585234,0.0767085048056149,0.0785061329240067,0.0563797530677752,0.104756063771523
"132",0.337388088275288,0.0410640184098294,0.111169368399002,0.038178174821354,0.036947947455884,0.0990965937036954,0.0766685521957693,0.0784421349947378,0.0563831847559919,0.104754987154693
"133",0.337416256487138,0.0410581937044423,0.111196262512197,0.0381607221168011,0.0369389492904839,0.0990589396655476,0.0766936436492809,0.0785108490304184,0.0563624847296696,0.10474161963185
"134",0.337410557420137,0.0410706365809659,0.111200410374135,0.0381552482763661,0.0369410993861253,0.0990550183803984,0.0766907089119397,0.0784816818052132,0.0563743461920235,0.104717609251487
"135",0.337377982705938,0.0410599344476158,0.111206367702591,0.0381568792449509,0.036949196374324,0.099050569699766,0.0767086250279815,0.0785057176067706,0.0563781463543637,0.104750238028647
"136",0.337340758842758,0.041071038423298,0.111187533650082,0.0381666032504296,0.0369360340436282,0.0990922921593072,0.0766820564612238,0.0784747067300071,0.0563753349944977,0.104729401457413
"137",0.337361871896973,0.0410720164930844,0.111172095095208,0.038173964971111,0.0369465877158311,0.0991034623917951,0.0766717707142418,0.0784523708581727,0.0563697036904741,0.10473765607541
"138",0.337364308169924,0.0410682727404594,0.111186115354408,0.0381609311416684,0.0369350621491626,0.0990744224135997,0.0766843562109314,0.0784822286542272,0.0563823409118595,0.104730730421524
"139",0.337362773788605,0.041074497600626,0.111175803352529,0.0381667774721277,0.0369353494048986,0.0990861287640238,0.0766790520180378,0.0784617225440581,0.0563841917699448,0.104730025666378
"140",0.337396921029635,0.0410624754098215,0.111198185271629,0.0381553302228521,0.0369431885579102,0.0990485189246158,0.0766922312183524,0.0784869402343926,0.056368033179638,0.104727890135161
"141",0.337411869747368,0.0410663208022083,0.111192965757904,0.0381564427135783,0.0369418518461387,0.0990507572950195,0.0766891418940216,0.0784812526037271,0.0563663078376476,0.104710173444363
"142",0.337434074688801,0.041067399361769,0.11119827850314,0.0381588694799012,0.0369380859720866,0.0990611151975099,0.0766956399670452,0.078485055512175,0.0563616751725577,0.104713772468456
"143",0.337383899477229,0.04106613523876,0.111176591215392,0.0381715785848289,0.036950632851857,0.0991027662798007,0.0766660208866854,0.07844618709212,0.0563791308698725,0.104753191772295
"144",0.337397294603343,0.0410584878673176,0.111195327948316,0.0381616237779329,0.0369377259228557,0.0990565636677979,0.0767016849159326,0.0785147261144658,0.0563568748827563,0.104751338094211
"145",0.337404212798089,0.0410671876494853,0.111165773947199,0.0381676651751935,0.0369489975186639,0.0991009174378977,0.0766666956311566,0.0784494443204415,0.0563846247070295,0.104761863566926
"146",0.337389444973141,0.0410571892501119,0.111201070524658,0.0381603539446668,0.0369403741296655,0.0990554831585773,0.0767005908412642,0.0785135661548716,0.0563619869484966,0.104757549929617
"147",0.337342338485874,0.0410705734801347,0.111176094354653,0.0381706666752072,0.036942560158868,0.099096994303396,0.0766760920437118,0.078452731932089,0.0563781600385863,0.10472671085833
"148",0.337406802218813,0.0410574485628967,0.11120618130266,0.0381560690930612,0.0369435585835616,0.099052916085978,0.0767012233112095,0.0785164735593359,0.0563664285175377,0.104749018848873
"149",0.337393396036669,0.0410591458648184,0.111196123363168,0.0381633351907152,0.0369399394213917,0.0990588433088656,0.0766997213552561,0.0785136418165718,0.0563547122281771,0.104749144166001
"150",0.337366793015985,0.0410699318491135,0.111182850075598,0.038163973309314,0.0369375680364725,0.0990901076385237,0.076688694314395,0.0784781469454275,0.0563824979926146,0.104736172348713
"151",0.337412626301635,0.0410586602944675,0.111208094433606,0.0381571495764679,0.036945824033282,0.0990504495723161,0.0766991179135603,0.0785152074508618,0.0563691642913827,0.104743331230966
"152",0.337411397116142,0.0410582752993656,0.111204050392076,0.0381566427654048,0.0369436790246252,0.0990504966656015,0.0767017604000025,0.078521194495458,0.0563646393329698,0.104746572832822
"153",0.337366510730787,0.0410676136811766,0.111208084206422,0.0381589696517223,0.0369358820566683,0.0990670416773027,0.0766853404748449,0.078482236849969,0.0563782319276285,0.10472835792883
"154",0.33740590690268,0.0410571588532005,0.111205952539772,0.0381557568738808,0.0369433160992536,0.0990545010318442,0.0767032498978805,0.0785173098602168,0.0563656502614793,0.10474817544587
"155",0.337388098673148,0.0410586600824844,0.111201137592106,0.0381602666578506,0.0369411584756602,0.0990546904958807,0.0766975263381928,0.0785130228642119,0.0563633682637802,0.104751994566967
"156",0.337429568517024,0.0410664374371402,0.111195360629417,0.0381566551256107,0.0369370209287832,0.0990562429799324,0.0766960144849429,0.0784832333251629,0.0563614230609979,0.104721408096676
