"","V1","V2","V3","V4","V5","V6","V7"
"23",0.055825284049817,0.581543448797205,0.830349383201253,0.482150984213371,0.424320600413259,0.170409098930011,0.418299583065121
"24",0.0558475989504378,0.582492943179596,0.830490430952516,0.483115915592114,0.425538815900725,0.171012713248772,0.419055621796463
"25",0.0559885741851189,0.582706727479676,0.830481074220115,0.482846444631752,0.425312527649069,0.170967892545052,0.419104234235753
"26",0.0561384749053911,0.58172143482502,0.830700453797098,0.482048185603395,0.427174330383844,0.17076818179549,0.417947618860425
"27",0.0560015433130213,0.581727392263881,0.830458992973317,0.482414523360298,0.426677452779816,0.170565286271334,0.419476124298844
"28",0.055618905693601,0.583059284901469,0.830429922089313,0.482151235535309,0.427382707307515,0.171246825571145,0.417912656817386
"29",0.0556414777362145,0.582783291145813,0.830233274008785,0.482406468246434,0.426663461342698,0.170524719667553,0.419073553052531
"30",0.0558330218236995,0.582869626463383,0.830398032354313,0.481883112746833,0.427394014273906,0.170836083915856,0.418366251112964
"31",0.0562481692824033,0.582467487574778,0.830486233128178,0.482773063017997,0.425462378620784,0.170866967759718,0.419232806850753
"32",0.055717329615977,0.583043560480252,0.830437405650703,0.482171146667758,0.427521136574473,0.171237807615087,0.417931493683799
"33",0.0557689277429475,0.582382905967547,0.830341553404596,0.481972733240181,0.427590331176322,0.17088270472581,0.41837875697553
"34",0.0559651146527484,0.581240406491847,0.830473887494151,0.482133563188545,0.426802129798553,0.170646138955862,0.418108448349345
"35",0.0556401813981462,0.583167850516374,0.830536941853881,0.482506042362483,0.427058126444795,0.17052615665424,0.41883535892507
"36",0.0558998887123639,0.581676685672375,0.830399037816565,0.482191422961351,0.424411795647409,0.170494597464831,0.418329642719579
"37",0.0559676727771164,0.581202549291142,0.830328948518223,0.482681619647586,0.426120910276571,0.170605942595975,0.419062411874087
"38",0.0558722923834126,0.582580260565451,0.830500643222837,0.482693424841662,0.426134240076206,0.170882675284117,0.419565667658982
"39",0.0557614074866083,0.581547541520515,0.830308788877012,0.482192591076753,0.424716275185643,0.170466500152012,0.418234766914453
"40",0.056118073235172,0.583009352610988,0.830637016785546,0.482397727986991,0.427308544722178,0.171054347512537,0.418046564447542
"41",0.056072214391473,0.581119249980558,0.830454016551041,0.482667304043628,0.426502976439393,0.17050116322216,0.419234489585762
"42",0.0556196438434338,0.581300378673171,0.830301347478502,0.482057587396277,0.42466950622418,0.170357377916026,0.418193168215643
"43",0.0557596447160917,0.582342773339658,0.830221132758543,0.482479554413343,0.426472355571358,0.17050702702235,0.419108213282487
"44",0.0557045849660749,0.581660644590152,0.83037833698291,0.48216697007046,0.42516457858635,0.170473499213483,0.418381302311948
"45",0.0556550848296823,0.58275274668602,0.830254725040622,0.482333639067637,0.426733917480702,0.170522197792357,0.419157993280541
"46",0.0556266846637738,0.583172259161189,0.830375242365629,0.482332243405475,0.427375809930242,0.171012862291872,0.417852198452383
"47",0.0556371851138411,0.581493686853407,0.830377818455886,0.482296892285748,0.424412910768312,0.170505427543534,0.418279100376034
"48",0.055744087309148,0.581689694844803,0.830429483672304,0.482161975297622,0.424409504051659,0.170521527709651,0.418166362777231
"49",0.0560780873737658,0.581581368881012,0.830646096256297,0.482131120017379,0.427462569997959,0.170711163307867,0.418031899503061
"50",0.0558143227430458,0.582139885184236,0.830218553664069,0.48280774825549,0.426429142787606,0.170599818677881,0.41881977154141
"51",0.0562279343013062,0.58261661606418,0.830461474850394,0.48269024549979,0.425454195203498,0.170953737703848,0.418937620780558
"52",0.0562340849346144,0.581359525138903,0.830680312367219,0.48190708798315,0.42755464623834,0.170712229311898,0.418040535111803
"53",0.0559928105551863,0.583177512332106,0.830541411207534,0.482346149485798,0.426829745941514,0.170629576047465,0.418877256559135
"54",0.056072213636992,0.582080397655934,0.830192672105381,0.482703345071984,0.426591925362165,0.170583235462766,0.419037051217083
"55",0.0557652123955533,0.58139398650121,0.83025318784238,0.481941376554958,0.424558719054716,0.170348154672645,0.418112266419402
"56",0.0557306957611696,0.582430955279611,0.830304410891105,0.482088562480422,0.428115984455619,0.170830679779625,0.418441264462084
"57",0.0556938803262844,0.581532993825233,0.830437932036409,0.482104561348864,0.425895713918893,0.170562105744937,0.418338678852054
"58",0.056240649762798,0.582510582259813,0.830490099543984,0.482686190474688,0.426694769565132,0.170624656474014,0.419374532119223
"59",0.0557264636155031,0.583209169762292,0.830406380664299,0.482256035921856,0.427507492505757,0.171130734860441,0.418046577222385
"60",0.0556939073354981,0.581609379172202,0.830284733007105,0.481777104449707,0.424682709564827,0.170450309376591,0.418006727810047
"61",0.0561529815017096,0.582726918430481,0.830473245021826,0.482870260441361,0.425494014411637,0.170937790915012,0.418958678927359
"62",0.0561338254468288,0.582309037987643,0.830405393551446,0.482761584582825,0.426197910455865,0.170706998804389,0.419731621615961
"63",0.0556854194497891,0.583220499577585,0.830563605663218,0.482523379218959,0.427492097014313,0.170983453908807,0.418074514233882
"64",0.0559798521557629,0.581942279996212,0.830350161948017,0.482676853140291,0.426682499090324,0.170496622000929,0.419401704777849
"65",0.0556214973891417,0.582100700943295,0.830408254092228,0.482907218274659,0.425531608975792,0.170760531804305,0.419718893892145
"66",0.0557495269084898,0.58183443378039,0.830429408313758,0.482088244903952,0.425338236761318,0.170465345013246,0.418169370273493
"67",0.0556435790886108,0.581887796503019,0.830545341978693,0.483121301244816,0.425623615971746,0.170943304485189,0.419452925028459
"68",0.0557176334311209,0.582991591586201,0.830392743729305,0.48224717493943,0.427241764883215,0.171250971702042,0.418043899876968
"69",0.0557066032764977,0.582912439748612,0.830426525487787,0.482391069315213,0.427269386131513,0.170682599800086,0.41895147921433
"70",0.0559148011327007,0.582831221240153,0.830383423058452,0.482026739433147,0.427479826134585,0.170845447380106,0.418350690454095
"71",0.0556764248728067,0.581655132577148,0.830354349316694,0.482454547862948,0.427519161144797,0.170781704598094,0.418858773330067
"72",0.0555917858050579,0.581959288883138,0.83057468588834,0.483064133831878,0.42551188569056,0.17095394391058,0.419506200496461
"73",0.0556391327962937,0.581562238813151,0.830326272262834,0.482233867661655,0.424847231371507,0.170498740648492,0.418312884688415
"74",0.0557774796466995,0.581464568330309,0.830376282929926,0.48249086857496,0.427493001104945,0.17080808112387,0.418810964681879
"75",0.0557981379179788,0.581478541063018,0.830325000133258,0.482274926788096,0.424419121021812,0.170497813729788,0.418200566496911
"76",0.0556725874962876,0.5830457869874,0.830542937798466,0.482525717879358,0.426875596241172,0.170566459054299,0.418770107309407
"77",0.0558583836778281,0.58132431907553,0.830503766943825,0.482320665271053,0.426922276610696,0.170682640367379,0.418178102896113
"78",0.0559745546997138,0.582017498598811,0.830400524981334,0.48273972849606,0.4270913984891,0.170600633356637,0.419382440612204
"79",0.0557445748173926,0.582409203275801,0.83033644909426,0.481989400144239,0.427525973305274,0.17088229055572,0.418396643268168
"80",0.0558643614827095,0.583078961855632,0.830494498740438,0.482378516108,0.427126196764558,0.170672435124874,0.419064972123511
"81",0.0558649453081973,0.58291475296934,0.830479665487403,0.482027219816008,0.427431958845879,0.170904779558391,0.418793088573525
"82",0.0560643494828923,0.583042943489659,0.830573023453014,0.482285006855284,0.427800386828242,0.170894996008181,0.41842016020975
"83",0.0561642233594182,0.581846324157387,0.830709166515509,0.48210297892821,0.427131620507316,0.170745018126163,0.417995260331741
"84",0.0558580963854049,0.581367523748173,0.830456423663684,0.482171038694077,0.426857706513982,0.170664609615764,0.418098098689073
"85",0.0559214242973628,0.581592479648687,0.830391863299811,0.482210702208327,0.42429356348994,0.170465926346521,0.41838028693214
"86",0.0560748958145219,0.582011595170868,0.830386617721888,0.482894099060937,0.426339608746171,0.170575942675559,0.419135102305558
"87",0.0560937793697878,0.581935355337966,0.830511258893921,0.482435052518127,0.427133803950607,0.170820845179117,0.418387969013561
"88",0.0561724211858798,0.581710393650574,0.830693593034743,0.48195418522127,0.427171037838664,0.170795626618338,0.417947007712098
"89",0.0561823630557842,0.581010346167775,0.830492582781177,0.482590151464122,0.426181946306243,0.170495124598727,0.419081332656545
"90",0.0557317670979542,0.581755045035793,0.830411363457467,0.48199490179927,0.425250886142279,0.170497959031299,0.418135592187139
"91",0.0556108863588955,0.582093729047556,0.83038925818556,0.482899802991496,0.425494934254305,0.170777869507619,0.419731483678813
"92",0.0556268378920219,0.581545795325695,0.83044583645811,0.482268906514358,0.427445350881735,0.170843003453736,0.418741364710614
"93",0.0556175691670482,0.582098920566992,0.830409031831598,0.482905589971604,0.425535751157199,0.170760223650044,0.419717585623759
"94",0.0559739683732125,0.581339817259785,0.830433863727,0.482735813330132,0.426295132552755,0.170586782814871,0.419121435598928
"95",0.0557855934562418,0.582318971922966,0.830439771383832,0.481901749695197,0.427362201458324,0.170844203970519,0.418310713570902
"96",0.0555976152481288,0.581496695288238,0.830386393719185,0.482175459140878,0.425048861361075,0.170499622726875,0.418279112724585
"97",0.0559159890563331,0.582164235132484,0.830229551534396,0.482576272492096,0.426559822389509,0.170530011376503,0.419196939553403
"98",0.0561054080393561,0.58159250190565,0.830658237796437,0.482159175518445,0.427486466343476,0.170709736670799,0.418031328187983
"99",0.0558831372226678,0.581467947680673,0.83029532294489,0.481748091379669,0.42489797285649,0.17040540846043,0.418142972057979
"100",0.0556318151926835,0.58300196434094,0.830328824287797,0.482137834407154,0.427651835222291,0.171089132500569,0.417817292396247
"101",0.0559164854825824,0.583227218977121,0.830437825312444,0.482472208310022,0.427932293579024,0.17103104193728,0.417973830659485
"102",0.0556435176345387,0.582979436819806,0.830378452526152,0.482560338985097,0.426936563989756,0.170608531627121,0.41901796457716
"103",0.0560376782509436,0.583005629097151,0.830595320512022,0.482276873725472,0.42781069010996,0.170896971626948,0.418414154496341
"104",0.0556218239933625,0.581894631757097,0.830549336853383,0.483125327475928,0.425528903265009,0.170906229972145,0.419510108630705
"105",0.0559859678347349,0.582164894600739,0.830425431078023,0.482761434985698,0.426530679880272,0.170583051719398,0.41942680308288
"106",0.0561840136315219,0.581010873469975,0.830491875090837,0.482590263605411,0.426179160364535,0.170497107401993,0.41908421661896
"107",0.0557426704090486,0.583095133240768,0.830349046545981,0.482332786422229,0.427134655074218,0.170510633993495,0.419017442223153
"108",0.0560566006234456,0.581949856201467,0.830535794357864,0.482206566323475,0.427250516395575,0.170823871865522,0.418345849539283
"109",0.0556878284856643,0.583210235882937,0.830570837656873,0.482399255660391,0.427398799792325,0.170949601113946,0.418001117281938
"110",0.0560900507480935,0.581764587640084,0.830392938390334,0.482537386864496,0.426440334262681,0.170479446798754,0.419455285269383
"111",0.0556604452478982,0.583350247521243,0.830417132285921,0.482271870043204,0.427429908227273,0.171147582311636,0.418031881964767
"112",0.0561965034082568,0.582757450678761,0.830559801066178,0.482300045487166,0.427604836359684,0.170958200269615,0.417991541252988
"113",0.0559614615139449,0.581188944264544,0.830362035605247,0.482739526760691,0.426232880545512,0.170595392331435,0.419133281896116
"114",0.0557549642712901,0.5821049071655,0.830415516440876,0.482762483755329,0.426892860163287,0.170593082362494,0.419533425651574
"115",0.0561686976487864,0.582417126402673,0.83039779262672,0.482860185245008,0.426180074431963,0.170670944916273,0.419721530009846
"116",0.0559487225931888,0.583119457735999,0.830354508280663,0.481927440253432,0.427437034976717,0.17087514458061,0.418369484423299
"117",0.0557266391997746,0.581529139489428,0.830453821023489,0.482228212183829,0.427270159428206,0.170827157103963,0.418780408721698
"118",0.0562932342674422,0.582319500379291,0.830420340816678,0.482680568023618,0.426484407465609,0.170641105013724,0.419567164156133
"119",0.0560782916894663,0.582743987839709,0.830471983206465,0.482752909089299,0.42555591871383,0.170948498055039,0.419130549981128
"120",0.0560504411282798,0.58281645815334,0.830461695102772,0.482589305199432,0.425839804690858,0.170935864216056,0.419517876152376
"121",0.0561596834448299,0.581515620175613,0.830702542960882,0.482046954689266,0.427609150327586,0.170712218639002,0.418200185733831
"122",0.0557987295278787,0.581541147180866,0.830492231790597,0.482358500109532,0.427039644166241,0.170836088784258,0.418515757389986
"123",0.0559943200259353,0.581147484085995,0.830461959157222,0.482562057776439,0.426033889905118,0.170595174504177,0.41904125416557
"124",0.0561945439878441,0.582795317992358,0.830521876589456,0.482309882088069,0.427673538595478,0.170905952057459,0.418053993749946
"125",0.05609773187753,0.582555148026042,0.830445144782617,0.482840331099988,0.425212141341596,0.170884672539596,0.419179103566313
"126",0.0561742042840091,0.581049151595938,0.830435330394374,0.482590036923534,0.426122321109008,0.170454097914634,0.419086044833816
"127",0.0556179272082018,0.581547341457642,0.830389483308263,0.482259074033383,0.424430906313507,0.170517067963676,0.41827696731718
"128",0.056210422874956,0.582558717141606,0.830495531760192,0.482842621718614,0.425368495835176,0.17095700367944,0.418992880287679
"129",0.055715669583201,0.583212405696789,0.830347081441203,0.48246850420018,0.42697566645656,0.170582123048062,0.419034851791422
"130",0.0560024152760219,0.581840132016842,0.830566056956127,0.482184260939572,0.427073510384047,0.170808503655751,0.418320892079134
"131",0.0557770811087404,0.581420624250598,0.830263069763674,0.481764562993276,0.424625436063202,0.170343756561387,0.418091761182663
"132",0.0557200158516431,0.582243175471532,0.830320651070539,0.482182736781127,0.427726403080549,0.170868379108428,0.41868563897127
"133",0.0559204884869661,0.58198575154049,0.83032116909174,0.482680179445801,0.426833297903471,0.170555512726299,0.419372202514991
"134",0.0561786152714179,0.583076519752366,0.830640329841841,0.482263500403472,0.427477771677769,0.171005565426171,0.418063220396895
"135",0.0559037278567426,0.58292737192644,0.830574182371368,0.482379920410251,0.427554225557905,0.170958166455779,0.418085453705228
"136",0.0556323180714261,0.581977705780291,0.830589265710754,0.483060865267766,0.425549485429084,0.170927870474367,0.419510771845153
"137",0.0561691730181981,0.581006983097398,0.830485768225052,0.482587722414093,0.426170762136126,0.170493235723795,0.419059947299786
"138",0.0556877805798616,0.582908450574937,0.83035637537087,0.482372154372929,0.427009649323889,0.170496186781244,0.419058293314621
"139",0.0558529835792466,0.581747029103159,0.83032085511215,0.481955363537212,0.424582541309283,0.170514741625116,0.417961511818165
"140",0.0556704080018725,0.58158715999046,0.830334090489427,0.482237461911892,0.424824050601463,0.170493069213603,0.418314367472819
"141",0.0558694385927453,0.581326391880238,0.830420232161863,0.482105608993744,0.426297279581184,0.170664899319397,0.418204631108031
"142",0.0558793571211429,0.582745278862222,0.830520535341645,0.4825635476422,0.425813723525544,0.170929894630884,0.419500444107355
"143",0.0556924178213545,0.581640345028091,0.830283472648879,0.481820065870711,0.424655659381265,0.1704395466827,0.417988874272721
"144",0.0557616785188599,0.582104335970103,0.830303286699498,0.4821007846893,0.427893910406977,0.170898183920176,0.418424315608815
"145",0.0561228936065122,0.581982113586883,0.830387042849604,0.482815674886474,0.426242595455042,0.170516915627585,0.419132938555152
"146",0.0557165894595921,0.583121866999107,0.830378922615018,0.482300782101894,0.42726539366169,0.17125432718556,0.418042109753304
"147",0.0558629306634655,0.581413545338366,0.83046764613327,0.482281481146589,0.426723701841198,0.170655882964409,0.418272976740302
"148",0.0558142860989246,0.58182788840473,0.830438806019366,0.482121529629523,0.425612836168371,0.170453288098295,0.418263941616738
"149",0.0562675057825146,0.582346470670686,0.830430490434257,0.482664824284017,0.426591022515137,0.170593903651815,0.419593482014934
"150",0.0562451763747764,0.581323790715754,0.830489532371797,0.482609266337637,0.42641237888795,0.170470681363357,0.419212214478174
"151",0.0556186366860348,0.58292459209523,0.830354786675483,0.482591098655718,0.426826105449261,0.170589649202073,0.419012346116478
"152",0.0559811865215963,0.582125555255046,0.830442056588261,0.48275907378889,0.4265361074874,0.170583492107263,0.419440932866584
"153",0.0561794711313128,0.581422481965331,0.830707660167048,0.481922430456089,0.427381427634908,0.170747515027425,0.41806108206419
"154",0.0560152724167655,0.581916902361542,0.830352949584317,0.482677940815787,0.426720421022356,0.17047718106233,0.41940267567157
"155",0.0559989703254988,0.581998858456848,0.830217134739093,0.482837042343282,0.426567533824015,0.17058961438489,0.419013294322453
"156",0.0561367298680112,0.582121149295741,0.830397904764339,0.482842344822349,0.426595882657817,0.170542120320705,0.419102259189321
"157",0.0560142985051269,0.582116267251609,0.830456343565197,0.482770207541487,0.426578092793052,0.17060301759561,0.419459608609917
"158",0.0556006896787588,0.58211149452682,0.83039853280911,0.482929905823084,0.425511907973058,0.170764093425796,0.419736029993647
"159",0.0555987081765333,0.581352617100143,0.83036652284827,0.482371692694142,0.427159455762963,0.170864086027244,0.418832254170493
"160",0.0559215350904509,0.582756844178371,0.830478137732625,0.482618077406037,0.426252824736734,0.170952228000038,0.419519015141458
"161",0.056119425432863,0.581828202461566,0.830679428902088,0.482156969598491,0.426992203785335,0.170754677256122,0.417990999138859
"162",0.0555953227558666,0.581846085392684,0.830555901688785,0.483123377791446,0.425605002963781,0.170936229793376,0.419471875916011
"163",0.0561171880177135,0.581774195059568,0.830662205219141,0.482111300762668,0.427068638576633,0.170823091521028,0.418075934839454
"164",0.0558990986594765,0.581949611866884,0.83036866851926,0.48275462149419,0.426778928696374,0.170590807138873,0.419385126737521
"165",0.0556747092974239,0.582006618259601,0.83059343815863,0.483117561804037,0.425609016252641,0.170914569139113,0.41950975868444
"166",0.05592041636231,0.5818758960708,0.830358455272874,0.482607358175319,0.426918872596332,0.170522364525466,0.419352393224592
"167",0.0560965412158234,0.582735880648569,0.830459177056083,0.482753757667365,0.425539479283912,0.170952414099789,0.419043753508564
"168",0.0555990046186911,0.582125277048469,0.830315477133901,0.48232780575434,0.427801964474308,0.170851044156838,0.418751025056804
"169",0.0561157936729125,0.583236810867145,0.830479367458239,0.482491127345571,0.427702263824626,0.171008455094729,0.418045557298484
"170",0.0559420977617742,0.582727143476592,0.830489575719389,0.482591571465912,0.425994462510126,0.170933010661799,0.419516659601191
"171",0.0560168265402014,0.581084974854251,0.830434576669867,0.482649644327252,0.426183933676369,0.170593391281624,0.419015199887125
"172",0.0560063536869697,0.583325789405407,0.83056635563515,0.482312465347113,0.427442720083051,0.170982775361158,0.418180885424902
"173",0.0560418159632931,0.581212386863502,0.830345414639656,0.482676993552157,0.4262340828477,0.170598981066223,0.41911148757813
"174",0.0561755691843439,0.58259883580912,0.830448157364705,0.482860415669057,0.425314778745252,0.170856664738416,0.41916932324496
"175",0.0556104734534732,0.581893261004323,0.830551657712897,0.483124977686323,0.425541110355571,0.170906148547524,0.419522568249194
"176",0.0559861629574947,0.581516379148175,0.830543966223013,0.482580705787295,0.42661176668243,0.170576535653613,0.419437013852911
"177",0.0562070955354196,0.581308889867311,0.830474056244291,0.482575826865436,0.42632932610473,0.170482957936283,0.419221421689712
"178",0.055696174163288,0.581697403948491,0.830373523697177,0.482054821597255,0.42525967118956,0.170510722662692,0.41830034543009
"179",0.0557171467049177,0.58313131772648,0.830339207261891,0.482346992373077,0.427126675143929,0.17050699276554,0.419019357272171
"180",0.0559088833435859,0.581924096729252,0.830365846608037,0.482642238605741,0.426874544321157,0.170500061839465,0.419385806870852
"181",0.0560265886054103,0.583260840147484,0.83050000282221,0.482434547162623,0.426937275309429,0.170680497880225,0.418999487844636
"182",0.0557245497019667,0.582084152644532,0.83031758408947,0.482131402390231,0.427871165578469,0.17091418477954,0.418410824165898
"183",0.0560315754409793,0.582423062623841,0.830486825287635,0.482674779045345,0.426673700737627,0.170583056755331,0.419346137855126
"184",0.0560023210386333,0.582710424495797,0.830474826313577,0.482718500108304,0.425420142777599,0.170910780857134,0.419166786585728
"185",0.0559066968874318,0.582809882529204,0.830461672675116,0.482606159669236,0.426226885684379,0.170959224684496,0.419517815383607
"186",0.0555956323348613,0.581715697239509,0.830520178172104,0.483165357134426,0.425659383571025,0.17093336387771,0.419566411353773
"187",0.0557073606090378,0.582729292216981,0.830345192542853,0.482163143378092,0.42751228623952,0.171096837420201,0.417857004412209
"188",0.0556714731007377,0.58128659651794,0.830418077438317,0.482061181957598,0.426362838381677,0.170624744447578,0.418285777609194
"189",0.0557823846926862,0.583157061923495,0.830337363344648,0.482131763670177,0.427258737933954,0.171029682054436,0.418142277199719
"190",0.0561553314822678,0.580999292269538,0.830480962716848,0.482575733828684,0.426179300007666,0.1704893327553,0.419080228795376
"191",0.0563351097255042,0.583291362955675,0.830542880584016,0.482490148017079,0.427387253746469,0.170988732458299,0.418064342367946
"192",0.0560240135803146,0.582282549921771,0.830453385993681,0.48272619338721,0.425793974086583,0.170827046807139,0.419633551128992
"193",0.0557377483562846,0.582942182099269,0.83033930761659,0.482386479249584,0.426994496031216,0.170485232178844,0.419011128704418
"194",0.0556388944576908,0.58157048147143,0.830428671063866,0.482112904704429,0.425763454647506,0.170532314982574,0.418270045801066
"195",0.0556316603285876,0.581428745284048,0.830354224822774,0.482098538008315,0.424199503967035,0.17037731672849,0.418296865499241
"196",0.0556697366441913,0.583205864764546,0.830566417814835,0.482410058787516,0.427402524099952,0.170941710369439,0.417974952307526
"197",0.0562712028605201,0.582440354943841,0.830455942694331,0.482672514118909,0.426415205202229,0.170655836446847,0.419613118311146
"198",0.0558477368017114,0.582434959406943,0.830493182589856,0.483099143819766,0.425585221806554,0.171005527913488,0.419091148717058
"199",0.0560304271509966,0.581915808407182,0.83024461464706,0.482861595442998,0.426522345956438,0.170571935755626,0.418983228747152
"200",0.0559474217098833,0.581488736965232,0.830292048678195,0.481757275707891,0.424839161127319,0.17043928595706,0.418159711523557
"201",0.0557024376323711,0.583242621431465,0.830403347571091,0.482328568103986,0.427387876084336,0.171057416261935,0.417877176776659
"202",0.0558960130714198,0.581658738250174,0.83030249911733,0.481859044938466,0.424445082400702,0.170474008542037,0.418064822046055
"203",0.0556762775008601,0.582078680599306,0.830319874868964,0.482148408283884,0.427908554766333,0.170918564540908,0.418395481087592
"204",0.0561066288832362,0.582223498515961,0.830406590037209,0.482809311843614,0.426311516599004,0.170689304121868,0.419721882188494
"205",0.0555934309785375,0.581625638812123,0.830412006201546,0.482205344092657,0.424370883978421,0.170520540229934,0.418289813300337
"206",0.0557072252824118,0.583255389613881,0.830382830167389,0.482298580155232,0.427412120977712,0.171194387497697,0.417983391339373
"207",0.0560477518157068,0.582792014222691,0.83047144155186,0.482618292026076,0.425772898682327,0.170901848352548,0.419480601375215
"208",0.0557030469299714,0.58307724082211,0.83034843742883,0.482310342902926,0.427207822477262,0.171069890183823,0.418117961669957
"209",0.055816096588905,0.583020085564562,0.830478348992733,0.482429114377808,0.4271723866594,0.170667008370106,0.419098680534942
"210",0.0562962077312073,0.582785341261348,0.83061355940527,0.48239083565989,0.427538495863637,0.170988503495189,0.418174398423306
"211",0.055806124911383,0.583130015010301,0.83052587022036,0.482451818620609,0.427088738963335,0.170595769526964,0.418784665886244
"212",0.0561740886456114,0.581618107215897,0.830723299566713,0.481932829081484,0.427238301759841,0.170769991806791,0.417860286559682
"213",0.0561037503368306,0.582181879799641,0.830359352581561,0.482868555687318,0.426015200881168,0.170722286484738,0.419709655817947
"214",0.0556085506083687,0.58142378171625,0.830365980735987,0.482024313478916,0.424257341331902,0.170338847686527,0.418235524356453
"215",0.0556135208044339,0.581609165952031,0.83033203720729,0.482252675417305,0.424795501350317,0.170484818194548,0.418260436381712
"216",0.0559964518610938,0.581143579677313,0.830461516201027,0.482562862168618,0.426026953524166,0.170594375240155,0.41904092592746
"217",0.0556472297769035,0.583085276997813,0.830393061654026,0.482344418962917,0.427384316217233,0.171039062493829,0.417830598551405
"218",0.0558951201049525,0.581275423735065,0.830466999666632,0.482118480301758,0.426861397525404,0.17063714698796,0.418092914012426
"219",0.0558408264126976,0.582915941277428,0.830380071145051,0.48188141067062,0.42737386864173,0.170845529859123,0.418348546592398
"220",0.0561645322109325,0.582655473605083,0.830452867712967,0.482854473446645,0.425240911487783,0.170971113097778,0.418993590137916
"221",0.0557090041970074,0.583097972612772,0.830350685511137,0.482284291497505,0.427153849811608,0.17111608941212,0.418036431461689
"222",0.0559189198387546,0.582798140842361,0.830471481115519,0.482592620514012,0.426224590432463,0.170960840531359,0.41952227243758
"223",0.0556675536252812,0.582926763145381,0.830537207212032,0.482119493652886,0.42771566964092,0.170925744399352,0.418776791672912
"224",0.0561411563825661,0.581725203927289,0.830355263651895,0.482740397023977,0.426623391758888,0.170488768655429,0.419531383925883
"225",0.0561820928000787,0.582945977675494,0.830642831090463,0.482354586076314,0.427577913026776,0.170988968942045,0.418169503669301
"226",0.0557379432223328,0.581838497562996,0.830397624190817,0.482110137138019,0.425489926612115,0.170457148705034,0.418193755571452
"227",0.0556708037706332,0.581419355873763,0.830425973468908,0.48226069324645,0.427344320078281,0.170841829617349,0.418953525837123
"228",0.0556583060681245,0.583180601608986,0.830358530060792,0.482333096689824,0.427308905891001,0.171026342856506,0.417911061996931
"229",0.0556267469945557,0.581434081014927,0.830367212522531,0.481966244936541,0.424256358857314,0.170360476880883,0.418227701807193
"230",0.0556568269694188,0.58276773984704,0.830237250348632,0.48241612829322,0.426636974047219,0.170524516202524,0.419072888420262
"231",0.0558066147358888,0.582789538351197,0.830476848553816,0.482157753992093,0.427401436676375,0.170865836086092,0.418768179617545
"232",0.0560473052164101,0.581814295485847,0.830453570008798,0.482446779929924,0.426464277741666,0.170590551166115,0.4194406663016
